operation_id,company_id,document_type,issuance_date,due_date,payment_date,amount,pending_amount,currency,accounting_currency,exchange_rate,status,concept,counterparty_id
9d5c5b50f390c0b7a063e14d6d628320,COMP_0001,invoice,2025-09-29,2025-09-29,2025-10-14,7260.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/163 [COMPANY] Ef 1,COUNTERPARTY_03903
bd8d4912a835a1dc1f3a557032406e40,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,399.28,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/95 [COMPANY] Ef 1,COUNTERPARTY_03903
c83b84026330e78b393cffacacfe1111,COMP_0001,invoice,2025-12-31,2026-01-30,2025-12-31,-235.96,0.0,EUR,EUR,1.0,paid,S.Fra /238 COUNTERPARTY_07183 Ef [NUM],COUNTERPARTY_50543
cdd4b23811139d2cb77b8c1aa0202dfb,COMP_0001,invoice,2025-05-22,2025-06-20,2025-05-26,-65.49,0.0,EUR,EUR,1.0,paid,S.Fra /89 COUNTERPARTY_51086 Ef 1ES51[X],COUNTERPARTY_51086
1691406e446ecdfc00e210da705f1556,COMP_0001,invoice,2025-06-05,2025-06-05,2025-06-09,1603.53,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/57 [COMPANY] Ef 1,COUNTERPARTY_03903
39a92072df6f962d7b0efcb4e8796630,COMP_0001,invoice,2025-09-30,2025-10-30,2025-10-07,-1154.63,0.0,EUR,EUR,1.0,paid,S.Fra /190 COUNTERPARTY_23347 Ef 1RR/250.594,COUNTERPARTY_23347
4726ca891916026e4af85490f8a43f88,COMP_0001,invoice,2025-10-06,2025-11-05,2025-10-06,-72.6,0.0,EUR,EUR,1.0,paid,S.Fra /194 COUNTERPARTY_02168 Ef [REF],COUNTERPARTY_55961
971478f32275a519b4ce9ef14a85411c,COMP_0001,invoice,2025-06-05,2025-06-05,2025-06-09,516.2,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/59 [COMPANY] Ef 1,COUNTERPARTY_03903
f27cebc4707dd97eb36e1d4a5d9b5997,COMP_0001,invoice,2025-10-23,2025-11-22,2025-10-23,-149.46,0.0,EUR,EUR,1.0,paid,S.Fra /202 COUNTERPARTY_01023 Ef [REF],COUNTERPARTY_49480
2fc920da0ca61ec649ff571c2a70c3b3,COMP_0001,invoice,2025-12-29,2025-12-29,2025-12-29,-3630.0,0.0,EUR,EUR,1.0,paid,S.Fra /236 COUNTERPARTY_56127 Ef 13,COUNTERPARTY_56127
cfc83120a080697275b47cf4cc79bc64,COMP_0001,invoice,2025-06-27,2025-06-27,2025-07-11,1815.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/68 [COMPANY] Ef 1,COUNTERPARTY_03903
d71875213e45b613f9c35fb7600137ff,COMP_0001,invoice,2025-04-07,2025-04-07,2025-04-07,319.0,0.0,EUR,EUR,1.0,paid,S.Fra /69 COUNTERPARTY_23347 Ef 1A/250.015,COUNTERPARTY_23347
63ea16c510d8b32a82c53a80078e6325,COMP_0001,invoice,2025-06-27,2025-06-27,2025-07-11,15730.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/71 [COMPANY] Ef 1,COUNTERPARTY_03903
85135d80bca586446b400a9b927963c0,COMP_0001,invoice,2025-09-29,2025-09-29,2025-11-10,12100.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/155 [COMPANY] Ef 1,COUNTERPARTY_03903
39265aa893fdccb3f8d68b2aa17274a0,COMP_0001,invoice,2025-05-30,2025-05-30,2025-06-03,-119.63,0.0,EUR,EUR,1.0,paid,S.Fra /COUNTERPARTY_49568 SUCURSAL ESPAÑA Ef 1ES51[X],COUNTERPARTY_48241
478eef3c7ff1c7183d37e3401f151c36,COMP_0001,invoice,2026-01-26,2026-01-26,2026-02-06,32726.87,0.0,EUR,EUR,1.0,paid,N.Fra TB2026F/6 [COMPANY] Ef 1,COUNTERPARTY_03903
60e0afd0413d3ec70c17fb462754aaac,COMP_0001,invoice,2025-07-23,2025-08-22,2025-07-23,-149.46,0.0,EUR,EUR,1.0,paid,S.Fra /160 COUNTERPARTY_01023 Ef [REF],COUNTERPARTY_49480
778a9176a4a6dfeb6cfa12dc35c8b239,COMP_0001,invoice,2025-06-10,2025-06-10,2025-07-11,145.19,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/62 [COMPANY] Ef 1,COUNTERPARTY_03903
7b50301084d421dd3560f2e27cd911fa,COMP_0001,invoice,2025-01-07,2025-01-07,2025-01-07,-644.24,0.0,EUR,EUR,1.0,paid,S.Fra /3 COUNTERPARTY_56571 Ef 1TB-2025-A2,COUNTERPARTY_56571
a7343bd64089e283a296ee2bcc3d60f9,COMP_0001,invoice,2025-05-23,2025-05-23,2025-06-09,259.57,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/54 [COMPANY] Ef 1,COUNTERPARTY_03903
f25b54cf114398de0c8902b88a741adf,COMP_0001,invoice,2025-11-30,2025-11-30,2025-11-30,-79.46,0.0,EUR,EUR,1.0,paid,S.Fra /224 COUNTERPARTY_51811 Ef 1CI[NUM]-1125,COUNTERPARTY_51811
24ea42160000383fdf136b4a3455fbaa,COMP_0001,invoice,2026-02-22,2026-03-24,2026-02-22,-203.76,0.0,EUR,EUR,1.0,paid,S.Fra /[COMPANY] Ef 1ZB26-[NUM],COUNTERPARTY_28286
2ff5bff82cbd8e25b6b97271696fc6da,COMP_0001,invoice,2025-01-09,2025-01-09,2025-01-09,12100.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/4 [COMPANY] Ef 1,COUNTERPARTY_03903
473ec865c8ab787546c93e024d6fdd8d,COMP_0001,invoice,2025-04-30,2025-04-30,2025-04-30,6050.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/41 [COMPANY] Ef 1,COUNTERPARTY_03903
49bbd813d0e42f440c5ea68a252dfe63,COMP_0001,invoice,2025-06-10,2025-07-10,2025-06-10,-146.42,0.0,EUR,EUR,1.0,paid,S.Fra /153 COUNTERPARTY_49050 Ef 1IA5642,COUNTERPARTY_49050
7b729be3cdbdf3e74e0f4d45aeba2583,COMP_0001,invoice,2025-05-18,2025-06-20,2025-05-18,-69.99,0.0,EUR,EUR,1.0,paid,S.Fra /86 COUNTERPARTY_01678 Ef 1ES51[X]7AEUI,COUNTERPARTY_48241
fc04a9b4036b39045d10d21ff8bae4d6,COMP_0001,invoice,2025-02-03,2025-02-03,2025-02-03,-281.89,0.0,EUR,EUR,1.0,paid,S.Fra /18 COUNTERPARTY_56571 Ef 1:TB-2025-A5,COUNTERPARTY_56571
55a85e8d3f65558b961d308ec344dcda,COMP_0001,invoice,2025-09-29,2025-09-29,2025-10-14,9075.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/167 [COMPANY] Ef 1,COUNTERPARTY_03903
dfa2a50dec8c56116418f0cfa0fa4917,COMP_0001,invoice,2025-06-19,2025-06-19,2025-06-20,-33.72,0.0,EUR,EUR,1.0,paid,S.Fra /131 COUNTERPARTY_01678 Ef 1ES51PY1[X],COUNTERPARTY_48241
4687642cf2eafae10ff2349e23b20c94,COMP_0001,invoice,2025-06-27,2025-06-27,2025-07-11,4235.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/72 [COMPANY] Ef 1,COUNTERPARTY_03903
5297990014adca7f8d5b10d11e661d9b,COMP_0001,invoice,2025-05-19,2025-05-19,2025-06-09,1815.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/50 [COMPANY] Ef 1,COUNTERPARTY_03903
b4f03458c0bdc7fafcd3b9b828053b1f,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,827.64,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/112 [COMPANY] Ef 1,COUNTERPARTY_03903
c0a72c650e8dc51956b3354ec6bf82de,COMP_0001,invoice,2025-04-28,2025-05-20,2025-04-28,-189.21,0.0,EUR,EUR,1.0,paid,S.Fra /82 COUNTERPARTY_01678 Ef 1ES516YT0AEUI,COUNTERPARTY_48241
f82d57c5f1a63aa9ad28005317d8f269,COMP_0001,invoice,2025-05-29,2025-06-20,2025-06-02,-21.49,0.0,EUR,EUR,1.0,paid,S.Fra /103 COUNTERPARTY_57328 Ef [REF],COUNTERPARTY_57328
35e7a76141d1f3781339de5046f4096b,COMP_0001,invoice,2025-06-10,2025-06-10,2025-07-11,145.19,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/66 [COMPANY] Ef 1,COUNTERPARTY_03903
3e4244ce453b0504468de95634ffd388,COMP_0001,invoice,2025-03-01,2025-03-31,2025-03-01,-238.77,0.0,EUR,EUR,1.0,paid,S.Fra /57 COUNTERPARTY_07183 Ef 12025L/25,COUNTERPARTY_50543
47f09bbca112c652a6881119c57853eb,COMP_0001,invoice,2025-10-22,2025-10-22,2025-11-10,5445.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/190 [COMPANY] Ef 1,COUNTERPARTY_03903
6dd7b6549d9c6dd735c816f6a74114e1,COMP_0001,invoice,2024-12-25,2025-01-24,2024-12-25,-4688.75,0.0,EUR,EUR,1.0,paid,S.Fra /116 COUNTERPARTY_08037 Ef 16,COUNTERPARTY_08037
6e1ad2a37acf6bc9f13f5e0cf804059a,COMP_0001,invoice,2025-08-17,2025-08-17,2025-08-26,-7260.01,0.0,EUR,EUR,1.0,paid,S.Fra /169 COUNTERPARTY_08037 Ef 115,COUNTERPARTY_08037
74a4b5dd24d269483639a3b1794ecc57,COMP_0001,invoice,2025-08-07,2025-08-07,2025-08-11,-25.98,0.0,EUR,EUR,1.0,paid,S.Fra /164 COUNTERPARTY_01678 Ef 1ES512[X],COUNTERPARTY_48241
863e797ef2ef4d8e752e0079ef2bdf4c,COMP_0001,invoice,2026-01-29,2026-02-28,2026-02-17,-392.04,0.0,EUR,EUR,1.0,paid,S.Fra /12 COUNTERPARTY_57430 Ef 12026/176/01,COUNTERPARTY_57430
b09acb54f5a4dc40c84edcb5e778b458,COMP_0001,invoice,2025-08-17,2025-08-16,2025-09-11,2722.5,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/141 [COMPANY] Ef 1,COUNTERPARTY_03903
bc97a1292ae7da55df21c4d155b005f5,COMP_0001,invoice,2025-09-29,2025-09-29,2025-10-14,9680.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/168 [COMPANY] Ef 1,COUNTERPARTY_03903
2a3930fa7ea22f178e9bb6bad5b698b9,COMP_0001,invoice,2025-08-17,2025-08-16,2025-10-14,5082.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/150 [COMPANY] Ef 1,COUNTERPARTY_03903
2fd92bc874d1b1ba0dd01219b98c70bf,COMP_0001,invoice,2025-04-24,2025-05-24,2025-04-24,-71.97,0.0,EUR,EUR,1.0,paid,S.Fra /75 COUNTERPARTY_01023 Ef [REF],COUNTERPARTY_49480
7250755cb29703c0d18b5f8537c40ab5,COMP_0001,invoice,2025-10-22,2025-10-22,2025-11-10,6655.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/180 [COMPANY] Ef 1,COUNTERPARTY_03903
72926c10386f40eb1911da1164d24aad,COMP_0001,invoice,2025-10-22,2025-10-22,2025-11-10,309.78,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/175 [COMPANY] Ef 1,COUNTERPARTY_03903
75b61b754798856289deddd82ac32183,COMP_0001,invoice,2025-06-30,2025-06-30,2025-07-11,424.09,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/83 [COMPANY] Ef 1,COUNTERPARTY_03903
808716523d56093ee1430f06b9a40f76,COMP_0001,invoice,2025-08-17,2025-08-16,2025-10-14,7260.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/144 [COMPANY] Ef 1,COUNTERPARTY_03903
ddddfd78c49f9311981f54a5556b4e1e,COMP_0001,invoice,2025-06-30,2025-06-30,2025-06-30,-443.94,0.0,EUR,EUR,1.0,paid,S.Fra /143 COUNTERPARTY_57836 Ef 1E001-[NUM],COUNTERPARTY_57836
e1a015a0443202772cd1adc9aa973ba6,COMP_0001,invoice,2025-10-22,2025-10-22,2025-11-10,9680.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/189 [COMPANY] Ef 1,COUNTERPARTY_03903
3644c4922ecbafdf2639f870ecd65039,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,14520.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/122 [COMPANY] Ef 1,COUNTERPARTY_03903
3ef8699087244b216ebdfc60b0c9e82a,COMP_0001,invoice,2025-10-22,2025-10-22,2025-11-10,2722.5,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/186 [COMPANY] Ef 1,COUNTERPARTY_03903
d689412a591a0b5734140aef7aca6a90,COMP_0001,invoice,2025-07-03,2025-07-03,2025-07-03,38.36,0.0,EUR,EUR,1.0,paid,S.Fra /152 COUNTERPARTY_01678 Ef 1ES51LF6[X],COUNTERPARTY_48241
0554f7a1660058db0f0e8290e98dbbb4,COMP_0001,invoice,2025-02-23,2025-03-25,2025-02-23,-125.47,0.0,EUR,EUR,1.0,paid,S.Fra /24 COUNTERPARTY_01023 Ef [REF],COUNTERPARTY_49480
088164e8759ddb6196ac5c288881e20b,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,4235.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/123 [COMPANY] Ef 1,COUNTERPARTY_03903
0c309c88d94096220f3b8d2d0ce9482d,COMP_0001,invoice,2025-06-27,2025-06-27,2025-06-09,6050.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/77 [COMPANY] Ef 1,COUNTERPARTY_03903
4b9846536834102976586052ff3096ce,COMP_0001,invoice,2024-10-31,2024-10-31,2024-10-31,-274.4,0.0,EUR,EUR,1.0,paid,S.Fra /74 COUNTERPARTY_07183 Ef 1L/24/[NUM],COUNTERPARTY_50543
54ba9c728a973036105d6db70ba3fb83,COMP_0001,invoice,2025-06-16,2025-06-16,2025-06-18,-15.79,0.0,EUR,EUR,1.0,paid,S.Fra /124 COUNTERPARTY_01678 Ef 1ES51OMS9AEUI,COUNTERPARTY_48241
68a7c52d8dc7cc72439d94b58854fc23,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,-4841.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/89 [COMPANY] Ef 1,COUNTERPARTY_03903
737820fce137dc631599917127b519ff,COMP_0001,invoice,2025-09-30,2025-10-30,2025-10-07,-14520.0,0.0,EUR,EUR,1.0,paid,S.Fra /189 COUNTERPARTY_09820 Ef 13,COUNTERPARTY_09820
3a8ccf38effda23654e286dd9567ba47,COMP_0001,invoice,2025-01-28,2025-02-20,2025-01-28,-392.04,0.0,EUR,EUR,1.0,paid,S.Fra /15 COUNTERPARTY_57430 Ef 12025/176/01,COUNTERPARTY_57430
527fb7332cbb574d95e2fd6ad62fae69,COMP_0001,invoice,2025-03-25,2025-03-25,2025-05-07,6050.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/32 [COMPANY] Ef 1,COUNTERPARTY_03903
64da274a3a8a8f07ccbb922b3019287f,COMP_0001,invoice,2024-12-02,2025-01-01,2024-12-02,-108.9,0.0,EUR,EUR,1.0,paid,S.Fra /98 COUNTERPARTY_27064 Ef 1F24/0405,COUNTERPARTY_27064
907cab3e4217e9dc5ffb6c6fd40cbba8,COMP_0001,invoice,2025-04-30,2025-04-30,2025-05-07,381.56,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/33 [COMPANY] Ef 1,COUNTERPARTY_03903
e56223f110cf5d42a644601ec0ef7e77,COMP_0001,invoice,2025-06-27,2025-06-27,2025-07-11,2178.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/70 [COMPANY] Ef 1,COUNTERPARTY_03903
0ae01728f3ad4828c1e2c7d3ac1b799e,COMP_0001,invoice,2025-10-22,2025-10-22,2025-11-10,3932.5,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/182 [COMPANY] Ef 1,COUNTERPARTY_03903
4b494ff7423b74acdeb3ccd72d4570d7,COMP_0001,invoice,2025-02-28,2025-03-20,2025-02-28,-36.77,0.0,EUR,EUR,1.0,paid,S.Fra /55 COUNTERPARTY_51811 Ef 1CI[NUM]-0225,COUNTERPARTY_51811
53abf1a2402825c55528450031b2291b,COMP_0001,invoice,2025-05-01,2025-05-31,2025-05-01,-242.66,0.0,EUR,EUR,1.0,paid,S.Fra /108 COUNTERPARTY_07183 Ef 1L/25/[NUM],COUNTERPARTY_50543
7680ec04dd6f8b3b729f7eafe7373665,COMP_0001,invoice,2025-05-02,2025-05-02,2025-05-02,-62.26,0.0,EUR,EUR,1.0,paid,S.Fra /104 COUNTERPARTY_01678 Ef 1ES517[X],COUNTERPARTY_48241
8225f012a9d0c2666457798f5d215e15,COMP_0001,invoice,2025-06-11,2025-07-11,2025-06-12,-15.1,0.0,EUR,EUR,1.0,paid,S.Fra /122 COUNTERPARTY_33161 Ef [REF],COUNTERPARTY_58422
8bb3ae1e340a83ae3e4427eccef30220,COMP_0001,invoice,2025-05-16,2025-06-20,2025-05-20,-39.16,0.0,EUR,EUR,1.0,paid,S.Fra /85 COUNTERPARTY_51086 Ef 1ES51D46[X],COUNTERPARTY_51086
2494142b9bad18af79688cba0c43e217,COMP_0001,invoice,2025-06-30,2025-06-30,2025-07-11,454.37,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/84 [COMPANY] Ef 1,COUNTERPARTY_03903
319918798b06be061cb5a462abc1a733,COMP_0001,invoice,2025-06-03,2025-07-03,2025-06-05,-24.75,0.0,EUR,EUR,1.0,paid,S.Fra /110 COUNTERPARTY_58537 Ef 1TPV25/8160,COUNTERPARTY_58537
b1ef87418a356eafb8d8594760ff5cdd,COMP_0001,invoice,2025-07-08,2025-08-07,2025-10-29,-50499.43,0.0,EUR,EUR,1.0,paid,S.Fra /144 COUNTERPARTY_58611 Ef 1F-2025-054,COUNTERPARTY_58611
cc45e36606ebcd9727ae03429af47dc6,COMP_0001,invoice,2025-06-05,2025-06-05,2025-06-05,62.24,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/55 [COMPANY] Ef 1,COUNTERPARTY_03903
0984294baabe963de79c7986550e6f17,COMP_0001,invoice,2025-05-19,2025-05-19,2025-06-09,2420.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/44 [COMPANY] Ef 1,COUNTERPARTY_03903
8ec7f2659b494016807fb6d74b076894,COMP_0001,invoice,2026-01-23,2026-01-23,2026-02-01,-149.46,0.0,EUR,EUR,1.0,paid,S.Fra /20 COUNTERPARTY_01023 Ef [REF],COUNTERPARTY_49480
933f28f00247e6fdca8232edfbd9dd7d,COMP_0001,invoice,2025-04-07,2025-05-07,2025-04-07,-269.71,0.0,EUR,EUR,1.0,paid,S.Fra /67 COUNTERPARTY_42922 Ef 1A/02464,COUNTERPARTY_58744
a8dedd351da786863d591e9e72de56da,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,464.63,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/111 [COMPANY] Ef 1,COUNTERPARTY_03903
b164e52d5b5d7abd9cdc9e6e6ce05d84,COMP_0001,invoice,2025-07-25,2025-07-25,2025-07-28,-41.54,0.0,EUR,EUR,1.0,paid,S.Fra /161 COUNTERPARTY_01678 Ef [REF],COUNTERPARTY_48241
21621f09021bafaee5be12ee0699035d,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,363.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/106 [COMPANY] Ef 1,COUNTERPARTY_03903
81913c2aa78f84a21ec21bfcedf3a209,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,9680.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/132 [COMPANY] Ef 1,COUNTERPARTY_03903
bfcb60a8ffa279457c0fbdf1e1dc30da,COMP_0001,invoice,2025-11-15,2025-12-15,2025-11-21,-1245.77,0.0,EUR,EUR,1.0,paid,S.Fra /[COMPANY] Ef 1CI[NUM],COUNTERPARTY_28286
a090677abc1e55759cd0b4be4afc5b24,COMP_0001,invoice,2024-12-31,2025-01-20,2025-01-01,-60.45,0.0,EUR,EUR,1.0,paid,S.Fra /12 COUNTERPARTY_51811 Ef 1CI[NUM]-1224,COUNTERPARTY_51811
b5ae5e6d8436c9dd48127a3b5b0ca8de,COMP_0001,invoice,2025-05-15,2025-06-20,2025-05-19,-51.44,0.0,EUR,EUR,1.0,paid,S.Fra /84 COUNTERPARTY_59083 Ef 1RN294792,COUNTERPARTY_59083
d762230dc07d03e240314f0e587ab6e1,COMP_0001,invoice,2024-12-01,2024-12-31,2025-01-01,-173.5,0.0,EUR,EUR,1.0,paid,S.Fra /10 COUNTERPARTY_07183 Ef 12024L/24/[NUM],COUNTERPARTY_50543
eef330a20b3220a910cffc30c94b0bd1,COMP_0001,invoice,2025-06-18,2025-06-18,2025-06-19,-74.99,0.0,EUR,EUR,1.0,paid,S.Fra /128 COUNTERPARTY_59271 Ef [REF],COUNTERPARTY_59271
cd3b0366f44bf8560be1ff016e7fdb2c,COMP_0001,invoice,2025-06-30,2025-06-30,2025-07-11,222.92,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/82 [COMPANY] Ef 1,COUNTERPARTY_03903
31379d398c68446c7b36b48616e8b479,COMP_0001,invoice,2025-08-17,2025-08-16,2025-09-11,1210.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/137 [COMPANY] Ef 1,COUNTERPARTY_03903
f4f83cda1465bee04a60978ed2186aaf,COMP_0001,invoice,2025-06-06,2025-06-06,2025-06-10,-60.75,0.0,EUR,EUR,1.0,paid,S.Fra /114 COUNTERPARTY_01678 Ef 1ES51LCP4AEUI,COUNTERPARTY_48241
255ad811c84f19316a7e69d690dc20ee,COMP_0001,invoice,2025-08-17,2025-08-16,2025-10-14,12100.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/151 [COMPANY] Ef 1,COUNTERPARTY_03903
5cd0d6154651307f2abffe4d7129d6ee,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,726.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/105 [COMPANY] Ef 1,COUNTERPARTY_03903
90c2c23f0450b214c9eab9f0ab5722c8,COMP_0001,invoice,2025-08-12,2025-09-11,2025-08-12,968.12,0.0,EUR,EUR,1.0,paid,S.Fra /165 COUNTERPARTY_23347 Ef 1A/250.030,COUNTERPARTY_23347
ad17f8dfdd6e07feb2e2f0ea28e9c1de,COMP_0001,invoice,2025-06-08,2025-06-08,2025-06-10,-65.0,0.0,EUR,EUR,1.0,paid,S.Fra /117 COUNTERPARTY_01678 Ef 1ES51LL32AEUI,COUNTERPARTY_48241
b3837a3ff465a8d970901ec0745db37c,COMP_0001,invoice,2025-09-30,2025-10-30,2025-09-30,-193.26,0.0,EUR,EUR,1.0,paid,S.Fra /188 COUNTERPARTY_07183 Ef 1L/25/[NUM],COUNTERPARTY_50543
fe32e1ba3eee4ab2d5e406c481d33d8a,COMP_0001,invoice,2025-04-07,2025-05-07,2025-04-07,-272.98,0.0,EUR,EUR,1.0,paid,S.Fra /71 COUNTERPARTY_42922 Ef 1A/02458,COUNTERPARTY_58744
37060e620d743d714b73d2b093297bae,COMP_0001,invoice,2025-10-22,2025-10-22,2025-11-10,9075.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/187 [COMPANY] Ef 1,COUNTERPARTY_03903
8051044a66c81bfac6bd86b29eec56b7,COMP_0001,invoice,2025-09-25,2025-10-25,2025-09-25,-15.0,0.0,EUR,EUR,1.0,paid,S.Fra /183 COUNTERPARTY_59796 Ef [REF],COUNTERPARTY_59796
9883a8a961352bde47719be6dd378327,COMP_0001,invoice,2025-06-30,2025-07-30,2025-06-30,-187.99,0.0,EUR,EUR,1.0,paid,S.Fra /[COMPANY] Ef 1016-0006-948012,COUNTERPARTY_59808
e846bd7d2555cd598267d10dd9eacfe0,COMP_0001,invoice,2025-02-11,2025-03-20,2025-02-11,-4991.25,0.0,EUR,EUR,1.0,paid,S.Fra /21 COUNTERPARTY_08037 Ef 14,COUNTERPARTY_08037
f6dbc2fa8f8fbd280c4d333cc786e1eb,COMP_0001,invoice,2025-07-31,2025-07-31,2025-07-31,-72.39,0.0,EUR,EUR,1.0,paid,S.Fra /180 COUNTERPARTY_51811 Ef 1C[NUM]-0725,COUNTERPARTY_51811
2f271e158b518b2f6aebf202d711dd08,COMP_0001,invoice,2025-06-30,2025-06-30,2025-06-30,-405.96,0.0,EUR,EUR,1.0,paid,S.Fra /142 COUNTERPARTY_07183 Ef 1L/25/[NUM],COUNTERPARTY_50543
5076733901632bbaa86b1a6f7ded7b76,COMP_0001,invoice,2025-08-17,2025-08-17,2025-08-26,-7260.0,0.0,EUR,EUR,1.0,paid,S.Fra /170 COUNTERPARTY_26899 Ef 115,COUNTERPARTY_26899
603e948fa8e8306e404c8e8b8a326b56,COMP_0001,invoice,2025-04-30,2025-04-30,2025-05-07,1815.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/39 [COMPANY] Ef 1,COUNTERPARTY_03903
78f854456814bccc901b8b295574196d,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,3630.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/128 [COMPANY] Ef 1,COUNTERPARTY_03903
813c4161c268bc7b2403e93893630f6b,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,4840.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/121 [COMPANY] Ef 1,COUNTERPARTY_03903
bdb0a44f0c110611b9ed1c542340c7d6,COMP_0001,invoice,2025-08-17,2025-08-16,2025-09-11,9680.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/139 [COMPANY] Ef 1,COUNTERPARTY_03903
b1caea4367414cce38dfc5c48bfd1d26,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,15125.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/135 [COMPANY] Ef 1,COUNTERPARTY_03903
b41a3e00204ff6a746e358f3d9a0fe85,COMP_0001,invoice,2025-03-31,2025-04-21,2025-04-01,-43.52,0.0,EUR,EUR,1.0,paid,S.Fra /79 COUNTERPARTY_51811 Ef 1CI[NUM]-0325,COUNTERPARTY_51811
016aa92b3c828450ac81f26a42206715,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,10012.54,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/88 [COMPANY] Ef 1,COUNTERPARTY_03903
2ad280e68f971940f1cef319e0629a79,COMP_0001,invoice,2025-08-17,2025-08-16,2025-10-14,4235.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/147 [COMPANY] Ef 1,COUNTERPARTY_03903
4c1df9c455e9d301f90d891bfe64bf90,COMP_0001,invoice,2025-06-10,2025-06-10,2025-07-11,145.19,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/63 [COMPANY] Ef 1,COUNTERPARTY_03903
5a8734705a27d67b3c04f7d3421078bd,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24,725.99,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/115 [COMPANY] Ef 1,COUNTERPARTY_03903
920e777db79bb6176ead376298491a33,COMP_0001,invoice,2025-12-23,2026-01-22,2026-01-05,-2420.0,0.0,EUR,EUR,1.0,paid,S.Fra /234 COUNTERPARTY_15356 Ef 129,COUNTERPARTY_15356
b307abad9fd7661d039f8c23dac97262,COMP_0001,invoice,2025-05-22,2025-06-20,2025-05-23,-115.92,0.0,EUR,EUR,1.0,paid,S.Fra /92 COUNTERPARTY_51086 Ef 1ES51F9[X],COUNTERPARTY_51086
